gene	logFC
WTIP	-0.201864375651861
LOC107985263	-0.202083479269783
LAMTOR3	-0.202122576138536
LOC105369352	-0.202172596219098
ATP5MF	-0.202200781067384
MRPS33	-0.202277943703206
CRYZL1	-0.202597399191306
KDM2A	-0.202677511249408
RPS2P32	-0.202836091268761
LOC102724475	-0.202900222500951
LIG3	-0.202949065426036
SLC50A1	-0.203193502421023
TFAP2E-AS1	-0.203218263338492
OS9	-0.203282493244234
SQSTM1	-0.203352409824669
ACHE	-0.20351194745083
WDFY1	-0.203585312170758
LOC105375028	-0.203835081406717
PFN4	-0.20383602023911
PLAUR	-0.203875483078688
FRG1HP	-0.203919534818538
XRCC5	-0.204097045022388
PRSS8	-0.204236860451004
LINC01545	-0.204327283183374
ZMYM6	-0.204417845004263
FAM193B	-0.204448639760882
ELL	-0.204530291232102
DGAT2	-0.204552220976339
ZNF487	-0.20459673269809
OR1J2	-0.204643381565196
UBE2E4P	-0.204804035125652
SAP30L	-0.204841030282011
INE2	-0.204929084456424
SLC25A3	-0.205074393212557
LOC107986865	-0.205117171948456
LOC441239	-0.205445727307604
PSMD6-AS2	-0.205546834169898
FAM227B	-0.205666920537462
GLMP	-0.205718064218148
TEAD3	-0.205784311054887
DPYSL4	-0.206012288357702
USP9Y	-0.206147844064935
MED21	-0.206169361505078
NDST2	-0.206560250097328
GHITM	-0.206730616236899
TCAIM	-0.206802132739671
DENR	-0.206935066027325
GPAT2	-0.207337912449849
LINC01560	-0.207381150197853
ADGRF3	-0.207396866819578
LOC105376725	-0.207510578986902
PIK3CG	-0.207811920862469
MARK4	-0.20784264857815
PPP3CB-AS1	-0.207865289963287
C9orf72	-0.207961031972138
TRAPPC2	-0.207981663304078
USP41	-0.208074020264493
FNIP2	-0.208186116925915
KPNA6	-0.208282044175188
CDKAL1	-0.208298574554425
SETD3	-0.208593419812471
ZNF71	-0.208610703265846
RAB5C	-0.208697039158811
LOC105373973	-0.208752831903121
ZFYVE1	-0.208836608128142
LOC105369228	-0.209157370695587
FGF11	-0.209352840351934
POFUT2	-0.209669749973808
KIAA0513	-0.21000053746439
LINC00265	-0.210220881877972
SNRPA1	-0.210470215141392
SMU1	-0.210604364400382
CPD	-0.210772608370651
LOC107984485	-0.211233858547638
TAB3	-0.21137967725394
ANGPTL3	-0.211465825344683
UBL7	-0.211612511554639
RAB11B-AS1	-0.211874609426486
AGBL2	-0.211899508306879
LOC100506411	-0.211977680247828
LRRC37A4P	-0.212104685069386
FZD1	-0.212210352879567
ZDHHC20	-0.212214474814233
LOC107984311	-0.212220130027725
RNF169	-0.212403161120703
FAM214B	-0.21256090936479
LOC105375547	-0.212690253642152
TMCO4	-0.213375818978411
LOC107984770	-0.213415928607958
LOC107986160	-0.213665703790746
GATAD1	-0.21370013525987
FOXJ1	-0.213771539185013
PPIL3	-0.213832399028209
LOC107985115	-0.21418164616606
CCDC93	-0.214242033950582
GORASP1	-0.214310530537901
CDHR5	-0.214343202241083
COL6A6	-0.214475761636071
GCC1	-0.214482478198485
LGR4	-0.214531924405699
LOC107985366	-0.214930187617439
HYMAI	-0.215005417425879
MACROH2A1	-0.215049888657696
LAIR1	-0.215071216767691
MIR6728	-0.215077437850615
PRSS21	-0.215202434285953
RNPC3	-0.21533128617505
SNORD138	-0.21542182785394
LOC105373456	-0.215921568541002
LOC107986785	-0.21604030376672
ARL4D	-0.216178726840186
RPAIN	-0.216387148273415
POU2F2	-0.216416678708258
PUM2	-0.216546254716333
C5orf34-AS1	-0.216602877411189
LOC102724646	-0.216890263089388
LOC107984257	-0.217103100768669
RHOC	-0.217149036797331
ABCD4	-0.217195540774741
IQSEC1	-0.217218338111599
NFIX	-0.217498375588569
ULK4	-0.21766937527245
RNF181	-0.217754398345358
WARS2	-0.218070817197665
PHF10	-0.218301187814776
APRT	-0.218424729219517
MRPL16	-0.218723337940088
HMBOX1	-0.218883200105474
CAPRIN1	-0.219087009286274
SULF2	-0.219138845626806
LOC105371413	-0.2194078671926
LOC105373785	-0.219413666392458
TSTD3	-0.21954537694308
ZNF181	-0.219550111456065
LENG8	-0.219726744157683
NDUFA13	-0.219878922246912
YIPF2	-0.219921140637697
NIPSNAP1	-0.219938721427477
KDM7A	-0.219984068781991
ZNF428	-0.220392819738848
CDK19	-0.220881581459098
LOC105375151	-0.221288001208214
LOC101928855	-0.221349426937115
C3orf18	-0.22145738018181
LOC105374966	-0.221612818039435
RNF44	-0.221719981372704
STAT2	-0.221825494153298
LOC105378980	-0.221953456401181
YME1L1	-0.221982739511272
USP16	-0.222021020673852
LOC107984461	-0.222048343630509
GPS2	-0.222259242644253
FBXO25	-0.222267283851637
HEXA	-0.222577684619717
BCL2L2	-0.222591713680813
ND3	-0.223053551757513
HMGB1	-0.223150955481416
SNED1	-0.223307605278896
PAQR3	-0.223370321627272
MIR6859-4	-0.223403264648324
STAG3L4	-0.223503498047312
MEIS2	-0.223528232862635
HDAC2-AS2	-0.223570291392732
SF3B5	-0.223618166815737
CYP2D6	-0.22379605018733
MYO9A	-0.22394571504347
LOC105372857	-0.22408298735512
PRKAA1	-0.224125802059547
TMEM126A	-0.224177588334861
CCDC115	-0.224315213269871
FAM86B1	-0.224514305073232
ATXN3	-0.224697750275683
SYN1	-0.225015132646774
HDAC7	-0.225046635507447
NUMA1	-0.225235193220388
AANAT	-0.225323984744975
PPP2R2B	-0.225716262312763
RHOXF1-AS1	-0.225995752696762
SMNDC1	-0.226433642922077
MCAM	-0.226654055398125
LOC105378608	-0.226654781002707
ANGEL1	-0.226723817682734
SMAD7	-0.226729320675543
LOC401261	-0.227039853346583
PIGL	-0.22712475936129
SEC11C	-0.227156690318528
LOC107984679	-0.227275649184944
SERPINF2	-0.227294738304204
NR6A1	-0.227678525329878
PLA2G4B	-0.227765325539283
LOC101928557	-0.227921631190909
NEDD8-MDP1	-0.228093013652183
DNAJB14	-0.228120909425116
KDM5A	-0.228131410720868
RBM5-AS1	-0.228446687040928
ADPGK-AS1	-0.228530968007761
EDF1	-0.22861289084959
SVIP	-0.228799322053421
PCNX1	-0.2288818602767
RUFY2	-0.2292947485122
PEX2	-0.229453716741087
FRA10AC1	-0.229511603155909
FAAP20	-0.230052133565288
MAPK1IP1L	-0.230145453392799
CHN1	-0.230278521953512
FGD5-AS1	-0.230298201194232
LOC101927963	-0.23105061203981
PLSCR3	-0.231108974617219
SNAP23	-0.231268103676167
POLR2J2	-0.231460532295445
MAF1	-0.231700074403818
LHX6	-0.231730279627621
LINC01521	-0.231745136553532
UPRT	-0.232068617967205
TSPAN16	-0.232081133980008
EPB41L5	-0.23212753598259
SAMD9L	-0.232157666458632
AKR1C2	-0.232185513869248
FBXL17	-0.232217927011522
LOC107984421	-0.232664759693598
ICOS	-0.232671857562822
PRKD3	-0.232695522683037
PCCA	-0.23289103106593
JMJD7-PLA2G4B	-0.23321549406314
ERF	-0.23341009770229
USE1	-0.233573461927997
AUH	-0.233711907775816
ZNF614	-0.234064945373522
LSM2	-0.234246548190472
PARTICL	-0.234412112098504
FAM204A	-0.23460994391472
RXFP1	-0.234627712654776
RBM5	-0.234756150767697
LAP3	-0.234808613510763
SESTD1	-0.234891845325798
RHOBTB3	-0.235144588108388
RHOA	-0.235147512618306
SWI5	-0.235179386504015
HACE1	-0.235243315502378
ASH1L	-0.235336328593174
SMIM14	-0.235605190990547
ATP8A2	-0.235880626478617
KBTBD4	-0.235913719176585
LOC107983952	-0.2361506518976
ST8SIA1	-0.236441976228785
LOC102724143	-0.236575667851614
GTF2IRD1P1	-0.236588644852136
SUPT6H	-0.236648471264938
TNS2	-0.236712458169418
ANKRD10	-0.236971790135486
TM9SF2	-0.236978859587588
GCH1	-0.23704393495041
NFKBIL1	-0.23712279612585
SCMH1	-0.237211550490278
TAF4B	-0.23723184397876
IFIT1	-0.237299870969
LOC112268102	-0.237411871537123
EFCAB7	-0.237912706537279
RAB5A	-0.237923421261026
MIR573	-0.238052078876653
MAP1LC3A	-0.238123657918376
MOB2	-0.238222861882724
LOC107985139	-0.238227951337463
CATSPERE	-0.238379745476643
ACBD5	-0.23845355593292
LEPR	-0.238465058896871
LOC107987043	-0.238571608181821
CHURC1	-0.238639804613071
REST	-0.238767256602152
LOC105376839	-0.238886015928507
PLXNB2	-0.239081888690295
C17orf49	-0.239247749312118
LOC651337	-0.239414990532445
SNAPIN	-0.239421073524704
LOC100289230	-0.239468232449911
ACAP1	-0.239495109365329
MISP3	-0.239506353253414
SNRPB2	-0.239730692705808
CNOT4	-0.239772988749068
LOC105376704	-0.239953477015302
MED13	-0.239955314363419
H1-3	-0.240013430671349
LOC105378867	-0.24008058162664
LINC02482	-0.240144131073524
FBXO8	-0.24016159851871
MARCKS	-0.240203280207992
ATG12	-0.240275051655579
PRKRIP1	-0.240303152985038
LOC105373302	-0.240746781316253
GAD1	-0.240860261491952
LOC105369968	-0.240940034885205
APEX1	-0.240962523221989
TJP3	-0.241021028546151
U2AF1L5	-0.241375178214445
BMPR2	-0.241409814665814
LOC647070	-0.241463843990924
LINC02867	-0.241528563515978
LOC105374727	-0.241620074494991
TRAF3IP2	-0.24174571552315
C18orf15	-0.241927685691867
ARHGEF10L	-0.241954825625505
STX18-AS1	-0.242052933740256
MIR600HG	-0.242057746714731
GPR161	-0.242281819757363
AXIN2	-0.242503443846734
TRPC4AP	-0.242508015174776
ZNF644	-0.242513777602399
DARS1	-0.242523967031419
TBC1D9	-0.242722224056953
LBH	-0.242846855147698
TIMM9	-0.243110907730194
MMP23B	-0.24325527044825
LOC554206	-0.243343335777006
MAP3K11	-0.243521626850253
ITGA4	-0.243538191569604
POLR2J3	-0.243799688443993
TCP10L	-0.243847049842669
CCNI	-0.244145803263598
ADGRL1	-0.244247699519048
STRIP1	-0.244398155225244
C12orf66	-0.244696517577481
MACF1	-0.244833261473749
IQSEC2	-0.244965588858154
SPTLC2	-0.245119821596124
PTPRH	-0.245133782992376
GLCCI1-DT	-0.24533085783108
MED12	-0.245481534889455
ATF2	-0.2461440673517
ARF1	-0.246481209628284
BCAR3-AS1	-0.246487060158801
EDA	-0.246811196908323
CRABP1	-0.246830067482073
LOC107986650	-0.247041144020213
ST7-AS1	-0.24733235865601
ACER2	-0.247709579033746
RABGAP1	-0.248091515690743
CEMIP	-0.248104228381669
BBC3	-0.24824323161889
SNORD45C	-0.248363920502772
LOC105372106	-0.248463492336949
MYB	-0.248725562365766
PRKCI	-0.248987272371971
UTY	-0.249016573464375
ERCC1	-0.24906870218254
MRFAP1	-0.249107563999662
ZKSCAN8	-0.249108591873559
ITGAE	-0.249339314628533
IFT172	-0.249418445622818
LOC105375035	-0.249489135709182
LOC107986412	-0.249557295127898
SON	-0.249655127760416
LOC101929174	-0.249853574725553
B4GALT4	-0.249994714171277
TMBIM4	-0.250001130101303
CD302	-0.250069111663594
SUSD6	-0.250098308697852
LOC105378230	-0.250371396278448
CLEC18B	-0.250447390129503
PHF11	-0.250498597110511
SMAD5-AS1	-0.250567318393233
PPP1CC	-0.250574476648862
MSRB2	-0.250647021081267
XAB2	-0.250771413757016
LETMD1	-0.250844522329048
LOC101928451	-0.250968573002334
COX5B	-0.251285626074686
LOC112268177	-0.25151662942498
SNORA78	-0.251621694077151
LOC107985920	-0.251705218728965
TFG	-0.252077287654522
IL20RB-AS1	-0.252261712674584
MCFD2	-0.252300161602257
LOC107986188	-0.252525536136769
TMEM30A	-0.252585492328572
HDAC6	-0.252715297530133
LOC105378415	-0.252830343076058
CORO7	-0.253675509223355
LCT	-0.253821226763031
FGD3	-0.253914605589143
NME1-NME2	-0.254057009849015
AHCYL2	-0.254345434671914
SDC3	-0.254371651896467
RBM43	-0.254378919063811
ANKRD13B	-0.25453071204811
LOC112268195	-0.254634043940053
GOLGA8B	-0.25468181601314
CHKB	-0.254924423529232
TMEM106A	-0.255240679420257
DIABLO	-0.255302841358326
GUSBP17	-0.255329702308733
HAUS3	-0.255370056664632
EID3	-0.255442467862424
C1QTNF9B	-0.25550640992409
PLEKHG4	-0.2556021493359
PLAA	-0.25562734350891
LOC107984842	-0.25575869065063
PLIN4	-0.255870440182309
RBM14-RBM4	-0.256024627095251
PLA2G12A	-0.256180403834744
POLI	-0.256202650887185
GVQW3	-0.256212930266777
IFT140	-0.256801053802339
LINC00672	-0.256860638108023
LOC107986007	-0.257066770723335
MYL6	-0.257201467720655
NNAT	-0.257403401832102
LOC100505555	-0.257478122567217
ATRAID	-0.257495341660624
LOC105369706	-0.257786622581705
TMEM230	-0.258079331924658
COLQ	-0.258153864182884
AKAP8L	-0.258186692620256
MT2A	-0.258254334792407
LOC100134317	-0.258318560101636
U2AF1	-0.258458289777366
KPTN	-0.258506693940273
MOB1A	-0.258540252033242
SAP30BP	-0.258577438088286
TCF25	-0.258597033524306
FAM104B	-0.258635242403812
TMUB2	-0.25863604869985
TTC28-AS1	-0.258698190568392
SNAPC1	-0.258774200580746
CFHR1	-0.259017522083512
LOC105372321	-0.259080551427158
MPZ	-0.259128835095264
LOC105370943	-0.259175792575505
CEP57	-0.259243495892643
ERVK3-1	-0.259386139584712
ALOX12-AS1	-0.259552074713248
BTAF1	-0.259553356677313
CCT4	-0.25977045344358
CACUL1	-0.25994688393853
CNNM4	-0.260006250272752
ZPR1	-0.26018724710452
ABHD16A	-0.26019017884583
COX14	-0.26035804586012
KCTD3	-0.260363760788021
DNAJB1	-0.260953995611953
CUTA	-0.261065886280868
IFT81	-0.261161698800475
SIRT5	-0.261413559769317
ZNF502	-0.26153277327387
ENDOD1	-0.261579572409046
AMIGO1	-0.261601598810082
RAB14	-0.261968628559981
LINC00667	-0.261988096232639
ZNF432	-0.262367504298077
NARF	-0.262407970526405
ZCCHC8	-0.262638541563965
NUDT3	-0.262816198483479
PITPNM3	-0.262893699459038
NAV2	-0.262957508434031
P4HTM	-0.263036128230145
ACSF2	-0.263340658841687
AP1S2	-0.263515348509232
STRADB	-0.26353932956486
AMN1	-0.263643369655789
C18orf32	-0.263935713699053
USP33	-0.26431224021157
RDX	-0.264523235263613
GLB1L2	-0.264550602894072
LOC105372631	-0.264887165517147
PCTP	-0.264891268797655
ZEB2-AS1	-0.265024646161684
LGALS9	-0.26529506954506
NME7	-0.265493089228041
GAS1	-0.265814198713504
TRMT61B	-0.266220681932514
LOC105372439	-0.266340747552468
DNAJB5	-0.266605807152136
OVCA2	-0.266612318052038
SENP6	-0.266658531844919
SNORD116-17	-0.266667150824523
LOC101929185	-0.266782858513187
LOC105373255	-0.26683698358894
CERT1	-0.267758198129683
CREB3L2-AS1	-0.267957511102411
RAPSN	-0.267995490853309
UBE2G1	-0.268104375816993
LOC646548	-0.268216522000652
PABPC1	-0.268298952544654
CDV3	-0.268308322777914
COL9A2	-0.268622307775048
CDC42BPG	-0.268640154048976
LOC107986065	-0.268734303701987
ZNF486	-0.268737521248432
LINC00674	-0.269231242790441
NDRG4	-0.269358899982363
UNKL	-0.269422938698107
TNKS	-0.269513914639469
TOR1AIP2	-0.269990964542368
MIR3916	-0.270695140234765
C1RL	-0.270736042554225
LOC107984932	-0.27095249856325
LINC01138	-0.271047745117651
NONO	-0.271198720130151
FSD1	-0.271213270003666
AKIRIN1	-0.271455892882555
DCAF11	-0.271509890205313
VEZT	-0.271512593305127
SSH2	-0.271597204806829
ACADS	-0.271803334619024
ESYT3	-0.271931914244503
CCT8	-0.272105911227365
LOC102724517	-0.27226720001362
RAPGEF5	-0.272338845674427
SFSWAP	-0.272339684151417
STK4	-0.272678065213892
KIF2A	-0.27273832886931
CTPS2	-0.273022536783428
RPP21	-0.273102226510079
CD27-AS1	-0.273162249108986
SUMO1	-0.273367858672916
LRRC37A2	-0.273379304229602
NFIB	-0.273675567205004
LOC101928595	-0.273746170384527
MIR1909	-0.273767520942465
LOC101929566	-0.273800812294332
ADM	-0.273932508273916
CCDC73	-0.273985517685984
TSG101	-0.274111447558355
EVL	-0.274204305769762
GLS	-0.2742734519501
ZACN	-0.274316940564018
ZNF732	-0.27458631864148
CD59	-0.274663011536158
ZDHHC7	-0.274901378420904
UHRF2	-0.274924992189526
NT5C1B-RDH14	-0.275008682018348
LOC107985246	-0.275283171107691
ZXDC	-0.275417802734254
PFKP-DT	-0.275788710672212
AGBL5	-0.275822480290052
ZDHHC9	-0.275885858349603
LAMC1-AS1	-0.276105664402094
WT1	-0.276176189979966
LSM14A	-0.276180505788693
SLC16A5	-0.276200385479969
CRY1	-0.27623064950334
GPR75-ASB3	-0.27623118604022
NUDT14	-0.276339398902332
CMTM4	-0.276363115145324
TMEM101	-0.276445031934102
FKBP14-AS1	-0.276451170079332
CYTL1	-0.276511715503379
SNORA105A	-0.276563621845879
TRIM7	-0.276565732826281
LOC105377626	-0.276664020055984
LOC107984247	-0.276720333825863
RBM33	-0.276841055993771
RIBC1	-0.27714509662973
ACOT13	-0.277310466312508
C8orf33	-0.277329756845961
LOC101928692	-0.277532798381613
FAM199X	-0.277539105515057
ANKRD37	-0.277570669773051
LOC107986529	-0.277602410225998
TDRD3	-0.277644451401145
APOL2	-0.277705858395501
MIR6894	-0.278293667953355
IL27RA	-0.278306378362975
TRT-CGT4-1	-0.278612646005337
COX19	-0.278739825613298
ATL2	-0.278744846060742
SERF2-C15ORF63	-0.279215679664554
RNF165	-0.279224930965096
RALGAPA1	-0.279228680057583
CMTM6	-0.279617248015165
ERLIN2	-0.27962129058751
TSHZ1	-0.279719433394393
EPHA1	-0.279815249401775
CFH	-0.280007385796064
TPTE2P1	-0.280231668359373
CELA2A	-0.280322050249656
CHCHD2	-0.2803260840366
MSANTD3-TMEFF1	-0.280503159923033
LINC02256	-0.280530442192929
PSMD12	-0.280813454288313
C2orf76	-0.281077308273531
LOC105369953	-0.281166871945586
DCTD	-0.281270230504602
KLHL6-AS1	-0.281407198662845
TTC19	-0.281425684562697
RBP2	-0.281557168611845
MRRF	-0.281568921299455
GPATCH2L	-0.281625322742209
KRBOX4	-0.281678843908323
PLGLA	-0.281735976263133
DENND2D	-0.28178365254551
USP51	-0.282099822520857
AGPS	-0.282207274707069
LOC107985875	-0.282418573609402
FCGRT	-0.282780757854784
MED9	-0.282886770431465
IQUB	-0.283717252143021
SULT4A1	-0.283869294221441
LINC01232	-0.284095491451469
MAOA	-0.28418135258365
C2orf49	-0.284226922484454
LOC107986369	-0.284543608126377
ALG2	-0.28508136656323
STRA6	-0.285919471438687
LOC112268169	-0.285968286146684
LOC105370707	-0.286076734759112
SNORD12C	-0.286088394196566
ZNF219	-0.28612503758015
AP1G2	-0.28615879979383
SNORA38	-0.28618920967682
MAP7D3	-0.286290417539805
FAM210B	-0.286598565059671
SHISA5	-0.286619902738602
DNAL1	-0.286641388949309
APLP2	-0.287400013465155
SUCLG1	-0.287492380723572
SULT1B1	-0.287879555576929
DNAAF4	-0.288190905969616
MYT1	-0.288225832578232
MPDZ	-0.28832530934035
RARA	-0.288340724387397
LOC105378100	-0.288406878209313
C16orf54	-0.288720461889289
PVRIG	-0.288751902205854
MKRN1	-0.28900774386779
LOC105374869	-0.289026964369802
LOC105376176	-0.289390795121071
SNHG3	-0.289402601380389
CLIP2	-0.289403102986179
GIMAP6	-0.289535235496072
KIAA1328	-0.289777955389808
EXOC1	-0.289796927434412
AXL	-0.289962042767529
HSP90AB4P	-0.290549767469708
MRPL53	-0.290578364166064
MESTIT1	-0.291370300557526
RBM18	-0.291431510767237
RFX2	-0.291555510346474
LOC285847	-0.291699744335505
KIF13B	-0.291706667478373
SEC63	-0.291917442098417
CAHM	-0.292442981941891
DHRS7	-0.292481232821304
ANKS1A	-0.292481404056475
LOC105374897	-0.292606111345374
GNB5	-0.292729964362335
HNRNPK	-0.293024795608653
NELFE	-0.293031399071577
SNORD18A	-0.293237385319229
SPIDR	-0.293238038788889
CORO6	-0.293481642979461
ATP6V1F	-0.293845068583602
LOC102724135	-0.293889796787787
NOTUM	-0.293963136073413
ITPKA	-0.29400390884041
PKD2	-0.294209975836787
TRPV2	-0.294215499330074
SEM1	-0.294318291537169
PLEKHA2	-0.29486663567916
RHOXF2	-0.295018728578647
LOC101928824	-0.295181570468382
ZMAT2	-0.295236473163097
MIR555	-0.295238135222591
C18orf21	-0.295420441846176
MORC3	-0.295462691414324
LOC107986121	-0.295535162341998
EPM2AIP1	-0.295866445796057
CCNL2	-0.29598819385492
TDRD1	-0.296043612151837
FLJ45513	-0.296421437629297
MIR6797	-0.296523459607574
TMEM185A	-0.296701852862991
LOC105373091	-0.296765656031273
CYCS	-0.297208845998614
LOC107986578	-0.297227826412043
DIMT1	-0.297331630065104
LOC105372282	-0.297387476648191
UBXN11	-0.297500478499828
REPS1	-0.297776141797893
ATG16L2	-0.298147032478739
IRAK1BP1	-0.298150252465877
ZNF184	-0.298246179480774
LOC101927911	-0.298276359522503
WDR88	-0.298489899765925
IK	-0.298796106695455
RALY-AS1	-0.298912487431171
PPP2R5B	-0.298972985494222
ZNF317	-0.299000254700753
PTAR1	-0.29925197123307
PTPRCAP	-0.299492972604799
DAGLB	-0.299872948802211
MFF	-0.299941184271351
PRG4	-0.300102934064031
CCDC8	-0.300270975178418
COPS8	-0.300307303672169
MPRIP	-0.300482488367674
NXPH3	-0.300517528246236
LOC105374933	-0.30077415807565
NLK	-0.301016227991558
TP53I3	-0.301047278261728
LOC105369362	-0.301399167209205
KIAA0232	-0.301431989668447
COX7A1	-0.301457308698964
NDUFS5	-0.30160442617458
JPH4	-0.301742831549051
ZNF599	-0.301749645685381
FGD6	-0.301941073737424
CFAP36	-0.302156099522029
INTS12	-0.30232936836697
LOC101929479	-0.302560788663603
PLEKHG2	-0.302585419583909
MIR4722	-0.302725150086605
LINC02062	-0.302888860664937
LOC105377971	-0.302945166726132
LOC105375683	-0.303010470280158
GLUD1	-0.303221122324595
PODXL2	-0.303311302797474
SLC66A2	-0.303391597819606
ZSCAN30	-0.303413695343996
RNF32-AS1	-0.30352307096313
LOC107986114	-0.303578878235076
SYT15	-0.303593397426663
NDN	-0.303773248279126
PLEKHM1	-0.304187581635772
ZNF207	-0.304199941506011
MAGT1	-0.304219724393933
ZBTB34	-0.304389889826004
MGC12916	-0.304484103171532
LOC105372064	-0.30449110996223
TMEM11	-0.30470592846793
ZDHHC18	-0.304906077430151
H1-8	-0.3050483403361
GALNT7	-0.305385255790739
PIK3R3	-0.305386816726472
LOC101928576	-0.305447135688529
RAB34	-0.305901630534696
CKM	-0.30596146513864
TM4SF20	-0.306144773616433
SNORD33	-0.306162757011815
RALY	-0.306318601964259
TRIM34	-0.306753914803646
MHENCR	-0.306938980433632
ITPKB	-0.307054866812316
ITGB1	-0.307135264513887
KLHDC3	-0.307182066706188
TEX52	-0.307384115121521
LRRC8B	-0.307574160882965
ATPAF2	-0.307809956456544
PTTG1IP	-0.307817372804206
RTF1	-0.308126272649069
SNORA104	-0.308145949922857
LFNG	-0.308697045187428
SMPD4BP	-0.308973078632876
ENY2	-0.309004028502376
KARS1	-0.30905910744492
GOLGB1	-0.309440771280987
BRK1	-0.309660412379606
PITPNM2	-0.309739705770945
KLB	-0.309779727164086
SLC16A8	-0.309856123911242
HS3ST3B1	-0.309933527536903
GOLGA6L3	-0.310006238080915
TFB2M	-0.310464403146757
TMEM9	-0.310696171201948
SEPTIN4	-0.311050859746158
MEF2B	-0.31168873686193
CNOT7	-0.31182306223114
SLC25A42	-0.311828172845538
MARF1	-0.311961269774206
AHSA2P	-0.312252951072565
LINC00476	-0.312304683644094
ARMC12	-0.312365261749511
GALNT4	-0.312688786076343
BRF1	-0.313075339238233
ANAPC1P4	-0.313256807218011
RORA-AS1	-0.313818840081921
LEMD2	-0.314056463093204
TCEAL8	-0.314504140211406
PLEKHM2	-0.314919879993029
SAXO1	-0.314956587928597
ANGPTL4	-0.315200463655693
EAF1	-0.315288170650134
HIGD2A	-0.315376884487267
CAPN5	-0.315501289410275
GTF2IP1	-0.315659710469497
ZNF567	-0.315840699238924
ZNF559	-0.316215135806759
CCDC144A	-0.316835511556704
TRK-CTT2-4	-0.317046276138838
MIR99AHG	-0.317198336517962
TBRG1	-0.317445171251672
LOC101929089	-0.317575649865205
TATDN1	-0.317649186066067
OLA1	-0.317733389860888
TOGARAM1	-0.317751969696539
DTNBP1	-0.317789500875447
MIR4755	-0.317825109932548
OAZ2	-0.317934256286625
DCAF5	-0.318181272747967
CSTF2T	-0.318411859915466
NBPF3	-0.318522337507896
NBR1	-0.31874487918928
ATG4D	-0.318808348702968
NOTCH2NLR	-0.31934006415331
LOC107985706	-0.319556343926018
LDLRAD4-AS1	-0.319713299640731
ABHD14A	-0.319838615685532
SLC7A8	-0.319907509896256
LOC107986991	-0.319911813943197
SNTB1	-0.32010835797789
APTR	-0.320235975971696
KPNA4	-0.320454987810511
ENSA	-0.320578204535969
LOC107986700	-0.321030737248341
PHACTR1	-0.321091662012298
RWDD1	-0.321174437337109
ATP6V1E2	-0.321180478388687
GLB1L	-0.321234949963766
C8orf88	-0.321533943100223
DIAPH2-AS1	-0.32154739887505
OXR1	-0.321706208024228
ADAM9	-0.321790617043628
KCTD17	-0.32187024681348
MIR4442	-0.321916894344978
SLC25A34	-0.321964018074024
OSGEPL1-AS1	-0.322139427499387
LOC102723506	-0.322686274088981
LOC653513	-0.322697977079663
GIPC3	-0.322769501058704
TMEM183A	-0.323200870468698
LOC112268415	-0.323990621045821
CCDC191	-0.324381366736077
MIR3655	-0.324440547752531
LOC105371531	-0.325453952558082
LOC101928193	-0.325545358920242
RYK	-0.325850861823174
SNORD25	-0.325942182565457
PSTK	-0.325954144990001
SNORD50B	-0.326033944723759
TMEM150B	-0.326192384764262
UNC119B	-0.326306291979982
LOC105369199	-0.32634524776108
GNRHR2	-0.326532339963277
TSPAN32	-0.326549071378476
SAR1A	-0.32700232407744
NAP1L5	-0.327121107493291
SCFD1	-0.327146194546886
TBL1XR1	-0.327257393611247
NIPBL	-0.327530738376741
NIPSNAP3B	-0.327635712630157
SMKR1	-0.327644199491004
LOC102723692	-0.327778598205563
LOC400627	-0.328256507827073
UCP3	-0.328291485832867
DDX24	-0.328517882023279
105379282	-0.328753831236754
LOC283683	-0.328760494080759
SET	-0.32896752506581
TMED4	-0.329051606419828
MIR762HG	-0.329070089414917
TUT4	-0.329082678292742
CTXND1	-0.329207711945553
PRKAR2A-AS1	-0.329242243695379
RAVER2	-0.329349664144106
LOC101928817	-0.32951362984706
SNORA58B	-0.32953717536424
SMARCA5	-0.329729477346897
TMEM243	-0.329753974679898
LOC107984564	-0.330300897767803
CCDC15-DT	-0.33032430625979
ZNF702P	-0.330455753197927
LMTK2	-0.331083284761696
MGMT	-0.331182945123555
DPM1	-0.331250959570035
LOC105376333	-0.331254295300167
PKP2	-0.331348681512581
SRRM5	-0.331445437281997
NDUFB1	-0.331446646114938
AKIRIN2	-0.331910416030799
LOC105375211	-0.331938282793274
LOC105376844	-0.332271958970326
MAP1A	-0.332277026945985
DRG1	-0.332288599354439
RAB3IP	-0.332293133572459
ARHGEF19	-0.332333968795373
LOC105369820	-0.332434042730742
LOC107986345	-0.33244747486657
MKLN1	-0.332451891392873
CD81	-0.332569167497287
UBA6	-0.332655586100447
ALOX15	-0.332700635172318
LOC105372141	-0.332913307201993
SLC35E4	-0.332924175272619
MPP2	-0.332964088261586
TRAK1	-0.333008839826059
LOC107986097	-0.333019278033966
ARMCX5-GPRASP2	-0.333076346628017
RAP1A	-0.333205407729585
LOC102724708	-0.333430342462876
C3orf22	-0.333917341865349
RABGEF1	-0.334185968215771
TGFBR2	-0.334208952138803
FRG1	-0.335110728848885
ANKS3	-0.335271255937303
PLGRKT	-0.335275959973177
LOC102606465	-0.335283327066675
S100A13	-0.335388459042912
KIF27	-0.335508731926287
ZFP36L1	-0.335678097964133
FZD4	-0.335752472854685
LOC107986876	-0.335799303684849
FBXW7	-0.335957460559377
